37,1,1,1,"2AFMBM","TCHR","FET1_1","R204",,0,1.16700,,,,"20190909","20200712",0.00440,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
1432,4,4,4,"2AFMBM","TCHR","ETAUTWP_4","CAM",,0,0.53950,"2F_W2",,,"20190909","20191208",0.00108,,,,,,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"ETAUTWP_4_2AFMBM_HOFP",,,,0,
1432,4,0,4,"2AFMBM","TCHR","ETAUTWP_4","ALAB",,0,0.59090,"2F_W2",,,"20190909","20191208",0.00120,,,,,,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"ETAUTWP_4_2AFMBM_REIE",,,,0,
1434,4,4,4,"2AFMBM","TCHR","ETAUTWP_4","CAM",,0,0.58100,"2F_W2",,,"20191209","20200315",0.00090,,,,,,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"ETAUTWP_4_2AFMBM_HOFP",,,,0,
1434,4,0,4,"2AFMBM","TCHR","ETAUTWP_4","CNC2",,0,0.58100,"2F_W2",,,"20191209","20200315",0.00090,,,,,,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"ETAUTWP_4_2AFMBM_HOCW",,,,0,
597,4,4,4,"2AFMBM","TCHR","ETAUTWP_4","ALAB",,0,0.77270,"2F_W2",,,"20200316","20200712",0.00180,,,,,,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"ETAUTWP_4_2AFMBM_REIE",,,,0,
597,4,0,4,"2AFMBM","TCHR","ETAUTWP_4","CNC2",,0,0.70550,"2F_W2",,,"20200316","20200712",0.00162,,,,,,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,"ETAUTWP_4_2AFMBM_HOCW",,,,0,
39,1,,1,,"TCHR","SICH",,"K",0,0.00000,,,,"20190909","20200712",0.00000,,,,,,,"In",,,,,,,,,,0,0,"*400",,,,40000,0.40000,,,,,0,
223,1,1,1,"3AFMBM","TCHR","ORD","R204","c",0,0.00000,,,,"20190909","20200712",0.00000,,,"R204",,,,"In",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
1222,1,1,1,"3AFMBM","TCHR","RK","R204",,0,1.05000,,,,"20190909","20200712",0.00400,,,"R204",,,,"aBGn",,,,,,,,,,0,0,,,,,100000,1.00000,"RK_3AFMBM",,,,0,
41,2,2,2,"3AFMBM","TCHR","DUK","R204",,0,2.33400,,,,"20190909","20200712",0.00920,,,"R204",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
331,2,2,2,"3AFMBM","TCHR","E1","R204",,0,2.33400,,,,"20190909","20200712",0.00920,,,"R204",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
248,1,1,1,"3AHWII","TCHR","ORD","R214","c",0,0.00000,,,,"20190909","20200712",0.00000,,,"R214",,,,"In",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
178,2,2,2,"3AHWII","TCHR","D","R214",,0,2.33400,,,,"20190909","20200712",0.00920,,,"R214",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
179,2,2,2,"3AHWII","TCHR","E1","R214",,0,2.33400,,,,"20190909","20200712",0.00920,,,"R214",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,"E1_3AHWII_HUBG",,,,0,
179,2,0,2,"3AHWII","TCHR","E1","R202",,0,2.33400,,,,"20190909","20200712",0.00920,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,"E1_3AHWII_WIMA",,,,0,
548,1,1,1,"3AHWII","TCHR","GGP","R214",,0,1.05000,,,,"20190909","20200712",0.00400,,,"R214",,,,"aBn",,,,,,,,,,0,0,,,,"GSK",100000,1.00000,,,,,0,
714,1,1,1,"3AHWII","TCHR","GGP","R214",,0,1.05000,,,,"20190909","20200712",0.00400,,,"R214",,,,"aBn",,,,,,,,,,0,0,,,,"GWK",100000,1.00000,,,,,0,
761,2,2,2,"3AHWII","TCHR","BESP","TS1",,0,1.91000,,,,"20190909","20200712",0.00760,,,,,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BESP_3AFMBM3AHME3AHWII_ABLD",,,,0,
761,2,2,0,"3AFMBM","TCHR","BESP","TS1",,0,1.91000,,,,"20190909","20200712",0.00760,,,,,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BESP_3AFMBM3AHME3AHWII_ABLD",,,,0,
761,2,2,0,"3AHME","TCHR","BESP","TS1",,0,1.91000,,,,"20190909","20200712",0.00760,,,,,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BESP_3AFMBM3AHME3AHWII_ABLD",,,,0,
761,2,0,2,"3AHWII","TCHR","BESP","TS3",,0,1.91000,,,,"20190909","20200712",0.00760,,,,,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BESP_3AFMBM3AHME3AHWII_DLAS",,,,0,
761,2,0,0,"3AFMBM","TCHR","BESP","TS3",,0,1.91000,,,,"20190909","20200712",0.00760,,,,,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BESP_3AFMBM3AHME3AHWII_DLAS",,,,0,
761,2,0,0,"3AHME","TCHR","BESP","TS3",,0,1.91000,,,,"20190909","20200712",0.00760,,,,,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BESP_3AFMBM3AHME3AHWII_DLAS",,,,0,
761,2,0,2,"3AHWII","TCHR","BESP","TS",,0,1.91000,,,,"20190909","20200712",0.00760,,,,,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BESP_3AFMBM3AHME3AHWII_HUBC",,,,0,
761,2,0,0,"3AFMBM","TCHR","BESP","TS",,0,1.91000,,,,"20190909","20200712",0.00760,,,,,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BESP_3AFMBM3AHME3AHWII_HUBC",,,,0,
761,2,0,0,"3AHME","TCHR","BESP","TS",,0,1.91000,,,,"20190909","20200712",0.00760,,,,,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BESP_3AFMBM3AHME3AHWII_HUBC",,,,0,
345,2,2,2,"3AFMBM","TCHR","AM","R204",,0,2.33400,,,,"20190909","20200712",0.00920,,,"R204",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
45,2,2,2,"3AFMBM","TCHR","UNF","R204",,0,1.05480,,,,"20200217","20200712",0.00418,,,"R204",,,,"aBn",,,,,,,,,,0,0,,,,,90909,0.90909,,,,,0,
829,2,2,2,"3AFMBM","TCHR","UNF","R204",,0,1.15520,,,,"20190909","20200216",0.00462,,,"R204",,,,"aBn",,,,,,,,,,0,0,,,,,109090,1.09090,,,,,0,
378,3,3,3,"3AFMBM","TCHR","KOP1","CAD2",,0,3.50100,,,,"20190909","20200712",0.01400,,,,,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,"KOP1_3AFMBM",,,,0,
